countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,15612.9,41.03,2020,100.0,156.129
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,145.39,0.38,2020,1.0,145.39
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1299.03,3.41,2020,2.8,463.93928571428575
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,23838.71,62.65,2020,50.0,476.7742
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40741.94,107.07,2020,100.0,407.4194
NGA,2020-07-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,962.39,2.53,2020,2.7,356.4407407407407
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,14212.9,37.35,2020,100.0,142.129
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,165.78,0.44,2020,1.0,165.78
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,14680.65,38.58,2020,100.0,146.8065
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,165.65,0.44,2020,1.0,165.65
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1651.06,4.34,2020,2.8,589.6642857142857
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26187.1,68.82,2020,50.0,523.742
NGA,2020-07-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1135.06,2.98,2020,2.7,420.39259259259256
NGA,2020-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,15378.39,40.42,2020,100.0,153.7839
NGA,2020-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,157.08,0.41,2020,1.0,157.08
NGA,2020-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,16402.9,43.11,2020,100.0,164.02900000000002
NGA,2020-07-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,42409.84,111.46,2020,100.0,424.09839999999997
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,16019.35,42.1,2020,100.0,160.1935
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,173.62,0.46,2020,1.0,173.62
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,16680.0,43.84,2020,100.0,166.8
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,178.87,0.47,2020,1.0,178.87
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,22603.87,59.41,2020,50.0,452.07739999999995
NGA,2020-07-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1021.03,2.68,2020,2.7,378.1592592592592
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,17739.36,46.62,2020,100.0,177.3936
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,172.79,0.45,2020,1.0,172.79
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,172.79,0.45,2020,1.0,172.79
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1149.97,3.02,2020,2.8,410.7035714285715
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,36038.06,94.71,2020,100.0,360.38059999999996
NGA,2020-07-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,808.32,2.12,2020,2.7,299.3777777777778
NGA,2020-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18461.29,48.52,2020,100.0,184.6129
NGA,2020-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19567.74,51.43,2020,100.0,195.6774
NGA,2020-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1985.0,5.22,2020,2.8,708.9285714285714
NGA,2020-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,28022.58,73.65,2020,50.0,560.4516
NGA,2020-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,18758.06,49.3,2020,100.0,187.5806
NGA,2020-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18451.61,48.49,2020,100.0,184.5161
NGA,2020-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,19834.84,52.13,2020,100.0,198.3484
NGA,2020-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1490.45,3.92,2020,2.8,532.3035714285714
NGA,2020-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,25306.45,66.51,2020,50.0,506.129
NGA,2020-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1195.71,3.14,2020,2.7,442.85555555555555
NGA,2020-07-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,16822.58,44.21,2020,100.0,168.22580000000002
NGA,2020-07-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,169.57,0.45,2020,1.0,169.57
NGA,2020-07-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,21574.19,56.7,2020,50.0,431.4838
NGA,2020-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,128.57,0.34,2020,1.0,128.57
NGA,2020-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,16387.1,43.07,2020,100.0,163.87099999999998
NGA,2020-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,125.93,0.33,2020,1.0,125.93
NGA,2020-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,20612.9,54.17,2020,50.0,412.25800000000004
NGA,2020-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,39612.9,104.11,2020,100.0,396.129
NGA,2020-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,17321.29,45.52,2020,100.0,173.21290000000002
NGA,2020-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,20787.74,54.63,2020,50.0,415.75480000000005
NGA,2020-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,37048.39,97.37,2020,100.0,370.4839
NGA,2020-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,920.94,2.42,2020,2.7,341.0888888888889
NGA,2020-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,161.01,0.42,2020,1.0,161.01
NGA,2020-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18870.97,49.7,2020,100.0,188.7097
NGA,2020-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,18029.03,47.49,2020,100.0,180.2903
NGA,2020-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,980.03,2.58,2020,2.7,362.97407407407405
NGA,2020-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1124.29,2.96,2020,2.7,416.4037037037037
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18129.03,47.75,2020,100.0,181.2903
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,219.05,0.58,2020,1.0,219.05
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18129.03,47.75,2020,100.0,181.2903
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,219.05,0.58,2020,1.0,219.05
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1990.32,5.24,2020,2.8,710.8285714285714
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,43709.68,115.13,2020,100.0,437.09680000000003
NGA,2020-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1238.19,3.26,2020,2.7,458.5888888888889
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,17838.71,46.99,2020,100.0,178.3871
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,201.29,0.53,2020,1.0,201.29
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,17838.71,46.99,2020,100.0,178.3871
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1529.03,4.03,2020,2.8,546.0821428571429
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26419.35,69.59,2020,50.0,528.387
NGA,2020-08-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1065.81,2.81,2020,2.7,394.7444444444444
NGA,2020-08-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18225.81,48.0,2020,100.0,182.2581
NGA,2020-08-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,175.35,0.46,2020,1.0,175.35
NGA,2020-08-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18629.03,49.07,2020,100.0,186.2903
NGA,2020-08-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,36225.81,95.41,2020,100.0,362.25809999999996
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,16661.29,43.88,2020,100.0,166.6129
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,17854.84,47.03,2020,100.0,178.54840000000002
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1398.48,3.68,2020,2.8,499.4571428571429
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,25000.0,65.85,2020,50.0,500.0
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,43016.13,113.3,2020,100.0,430.1613
NGA,2020-08-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1049.52,2.76,2020,2.7,388.71111111111105
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,217.19,0.57,2020,1.0,217.19
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,15967.74,42.06,2020,100.0,159.6774
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,210.8,0.56,2020,1.0,210.8
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1658.81,4.37,2020,2.8,592.4321428571428
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,25096.77,66.1,2020,50.0,501.9354
NGA,2020-08-15,Kaduna,Lere,Saminaka,1982,10.42,8.68,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46322.58,122.01,2020,100.0,463.2258
NGA,2020-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20296.45,53.46,2020,100.0,202.96450000000002
NGA,2020-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,195.31,0.51,2020,1.0,195.31
NGA,2020-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1405.74,3.7,2020,2.8,502.05
NGA,2020-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,44408.06,116.97,2020,100.0,444.0806
NGA,2020-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1057.87,2.79,2020,2.7,391.80370370370366
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,186.81,0.49,2020,1.0,186.81
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,17791.61,46.86,2020,100.0,177.9161
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,183.71,0.48,2020,1.0,183.71
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1355.97,3.57,2020,2.8,484.27500000000003
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,22760.0,59.95,2020,50.0,455.2
NGA,2020-08-15,Katsina,Dandume,Dandume,1970,11.42,7.2,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1170.55,3.08,2020,2.7,433.537037037037
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,18688.39,49.22,2020,100.0,186.88389999999998
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,183.1,0.48,2020,1.0,183.1
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18688.39,49.22,2020,100.0,186.88389999999998
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,183.1,0.48,2020,1.0,183.1
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1155.39,3.04,2020,2.8,412.6392857142858
NGA,2020-08-15,Kebbi,Gwandu,Gwandu,1974,12.49,4.64,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,900.81,2.37,2020,2.7,333.63333333333327
NGA,2020-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,19709.68,51.91,2020,100.0,197.0968
NGA,2020-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,243.25,0.64,2020,1.0,243.25
NGA,2020-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,21129.03,55.65,2020,100.0,211.2903
NGA,2020-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,260.23,0.69,2020,1.0,260.23
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,19858.06,52.3,2020,100.0,198.5806
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,20683.87,54.48,2020,100.0,206.8387
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,212.54,0.56,2020,1.0,212.54
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,26429.03,69.61,2020,50.0,528.5806
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,46529.03,122.55,2020,100.0,465.2903
NGA,2020-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1238.06,3.26,2020,2.7,458.5407407407407
NGA,2020-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,17725.81,46.69,2020,100.0,177.2581
NGA,2020-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,187.61,0.49,2020,1.0,187.61
NGA,2020-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,163.68,0.43,2020,1.0,163.68
NGA,2020-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,22541.94,59.37,2020,50.0,450.8388
NGA,2020-08-15,Yobe,Damaturu,Damaturu,1969,11.74,11.96,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,32554.84,85.75,2020,100.0,325.5484
NGA,2020-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,140.84,0.37,2020,1.0,140.84
NGA,2020-08-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40516.13,106.72,2020,100.0,405.1613
NGA,2020-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18810.32,49.54,2020,100.0,188.1032
NGA,2020-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1278.42,3.37,2020,2.8,456.5785714285715
NGA,2020-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,40935.48,107.82,2020,100.0,409.3548
NGA,2020-08-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1080.32,2.85,2020,2.7,400.11851851851844
NGA,2020-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,20716.67,54.42,2020,100.0,207.1667
NGA,2020-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,185.27,0.49,2020,1.0,185.27
NGA,2020-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1419.07,3.73,2020,2.8,506.8107142857143
NGA,2020-09-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,25193.33,66.18,2020,50.0,503.86660000000006
NGA,2020-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,22376.67,58.78,2020,50.0,447.5334
NGA,2020-09-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1124.23,2.95,2020,2.7,416.38148148148144
NGA,2020-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,211.33,0.56,2020,1.0,211.33
NGA,2020-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,211.33,0.56,2020,1.0,211.33
NGA,2020-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,2066.67,5.43,2020,2.8,738.0964285714286
NGA,2020-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1340.0,3.52,2020,2.7,496.29629629629625
NGA,2020-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,240.0,0.63,2020,1.0,240.0
NGA,2020-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,22350.0,58.71,2020,100.0,223.5
NGA,2020-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,1700.0,4.47,2020,2.8,607.1428571428572
NGA,2020-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,44033.33,115.66,2020,100.0,440.3333
NGA,2020-09-15,Gombe,Akko,Gombe,1972,10.28,11.17,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,1218.3,3.2,2020,2.7,451.2222222222222
NGA,2020-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,100 KG,aggregate,Wholesale,NGN,17733.33,46.58,2020,100.0,177.3333
NGA,2020-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (white),67,KG,aggregate,Retail,NGN,167.29,0.44,2020,1.0,167.29
NGA,2020-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,100 KG,aggregate,Wholesale,NGN,18166.67,47.72,2020,100.0,181.6667
NGA,2020-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Maize (yellow),136,KG,aggregate,Retail,NGN,191.71,0.5,2020,1.0,191.71
NGA,2020-09-15,Jigawa,Kaugama,Gujungu,1973,12.36,9.58,cereals and tubers,Rice (local),71,100 KG,aggregate,Wholesale,NGN,37133.33,97.54,2020,100.0,371.3333
NGA,2020-09-15,Kaduna,Giwa,Giwa,1971,11.28,7.42,cereals and tubers,Rice (imported),64,50 KG,aggregate,Wholesale,NGN,24683.33,64.84,2020,50.0,493.6666
