countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,product,commodity_id,unit,priceflag,pricetype,currency,mp_price,usdprice,year,Unit_Weight,Price_Norm,Staple_Type
NGA,2011-08-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,188.21,1.22,2011,1.0,188.21,Maize (All variants)
NGA,2011-08-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,433.29,2.82,2011,1.0,433.29,Rice (All variants)
NGA,2011-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5500.0,35.76,2011,,304.005,Maize (All variants)
NGA,2011-08-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,174.72,1.14,2011,1.0,174.72,Maize (All variants)
NGA,2011-08-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,446.91,2.91,2011,1.0,446.91,Rice (All variants)
NGA,2011-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,190.41,1.24,2011,1.0,190.41,Maize (All variants)
NGA,2011-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,393.41,2.56,2011,1.0,393.41,Rice (All variants)
NGA,2011-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,166.74,1.08,2011,1.0,166.74,Maize (All variants)
NGA,2011-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,309.87,2.01,2011,1.0,309.87,Rice (All variants)
NGA,2011-09-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,139.36,0.89,2011,1.0,139.36,Maize (All variants)
NGA,2011-09-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,468.94,3.0,2011,1.0,468.94,Rice (All variants)
NGA,2011-09-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,189.25,1.21,2011,1.0,189.25,Maize (All variants)
NGA,2011-09-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,434.5,2.78,2011,1.0,434.5,Rice (All variants)
NGA,2011-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5500.0,35.23,2011,,293.15999999999997,Maize (All variants)
NGA,2011-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,151.82,0.97,2011,1.0,151.82,Maize (All variants)
NGA,2011-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,441.71,2.83,2011,1.0,441.71,Rice (All variants)
NGA,2011-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,176.45,1.13,2011,1.0,176.45,Maize (All variants)
NGA,2011-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,404.25,2.59,2011,1.0,404.25,Rice (All variants)
NGA,2011-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,312.31,2.0,2011,1.0,312.31,Rice (All variants)
NGA,2011-10-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,477.07,2.96,2011,1.0,477.07,Rice (All variants)
NGA,2011-10-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,435.5,2.7,2011,1.0,435.5,Rice (All variants)
NGA,2011-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,413.13,2.56,2011,1.0,413.13,Rice (All variants)
NGA,2011-10-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5500.0,34.13,2011,,363.58500000000004,Maize (All variants)
NGA,2011-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,314.04,1.95,2011,1.0,314.04,Rice (All variants)
NGA,2011-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,482.45,3.03,2011,1.0,482.45,Rice (All variants)
NGA,2011-11-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,432.5,2.72,2011,1.0,432.5,Rice (All variants)
NGA,2011-11-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,453.02,2.85,2011,1.0,453.02,Rice (All variants)
NGA,2011-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,163.72,1.03,2011,1.0,163.72,Maize (All variants)
NGA,2011-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,421.8,2.65,2011,1.0,421.8,Rice (All variants)
NGA,2011-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,184.26,1.16,2011,1.0,184.26,Maize (All variants)
NGA,2011-11-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,324.43,2.04,2011,1.0,324.43,Rice (All variants)
NGA,2011-12-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,193.95,1.2,2011,1.0,193.95,Maize (All variants)
NGA,2011-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,162.0,1.0,2011,1.0,162.0,Maize (All variants)
NGA,2011-12-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,450.24,2.78,2011,1.0,450.24,Rice (All variants)
NGA,2011-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,210.58,1.3,2011,1.0,210.58,Maize (All variants)
NGA,2011-12-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,328.84,2.03,2011,1.0,328.84,Rice (All variants)
NGA,2012-01-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,167.09,1.03,2012,1.0,167.09,Maize (All variants)
NGA,2012-01-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,195.22,1.2,2012,1.0,195.22,Maize (All variants)
NGA,2012-01-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,172.81,1.07,2012,1.0,172.81,Maize (All variants)
NGA,2012-01-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,460.55,2.84,2012,1.0,460.55,Rice (All variants)
NGA,2012-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,166.48,1.03,2012,1.0,166.48,Maize (All variants)
NGA,2012-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,440.24,2.72,2012,1.0,440.24,Rice (All variants)
NGA,2012-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,190.34,1.17,2012,1.0,190.34,Maize (All variants)
NGA,2012-01-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,323.64,2.0,2012,1.0,323.64,Rice (All variants)
NGA,2012-02-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,182.34,1.15,2012,1.0,182.34,Maize (All variants)
NGA,2012-02-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,513.6,3.25,2012,1.0,513.6,Rice (All variants)
NGA,2012-02-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,193.55,1.22,2012,1.0,193.55,Maize (All variants)
NGA,2012-02-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6300.0,39.87,2012,,182.06,Maize (All variants)
NGA,2012-02-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,170.57,1.08,2012,1.0,170.57,Maize (All variants)
NGA,2012-02-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,487.16,3.08,2012,1.0,487.16,Rice (All variants)
NGA,2012-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,173.14,1.1,2012,1.0,173.14,Maize (All variants)
NGA,2012-02-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,200.09,1.27,2012,1.0,200.09,Maize (All variants)
NGA,2012-03-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,195.31,1.24,2012,1.0,195.31,Maize (All variants)
NGA,2012-03-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,500.0,3.17,2012,1.0,500.0,Rice (All variants)
NGA,2012-03-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,189.78,1.2,2012,1.0,189.78,Maize (All variants)
NGA,2012-03-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,455.91,2.89,2012,1.0,455.91,Rice (All variants)
NGA,2012-03-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6200.0,39.35,2012,,317.005,Maize (All variants)
NGA,2012-03-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,178.1,1.13,2012,1.0,178.1,Maize (All variants)
NGA,2012-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,177.02,1.12,2012,1.0,177.02,Maize (All variants)
NGA,2012-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,434.78,2.76,2012,1.0,434.78,Rice (All variants)
NGA,2012-03-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,198.44,1.26,2012,1.0,198.44,Maize (All variants)
NGA,2012-04-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,504.43,3.21,2012,1.0,504.43,Rice (All variants)
NGA,2012-04-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,193.55,1.23,2012,1.0,193.55,Maize (All variants)
NGA,2012-04-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6800.0,43.22,2012,,190.265,Maize (All variants)
NGA,2012-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,186.98,1.19,2012,1.0,186.98,Maize (All variants)
NGA,2012-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,443.75,2.82,2012,1.0,443.75,Rice (All variants)
NGA,2012-04-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,327.58,2.08,2012,1.0,327.58,Rice (All variants)
NGA,2012-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,4999.99,31.62,2012,,289.27666666666664,Maize (All variants)
NGA,2012-05-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,9274.99,58.65,2012,,250.9733333333333,Rice (All variants)
NGA,2012-05-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,212.67,1.34,2012,1.0,212.67,Maize (All variants)
NGA,2012-05-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,216.13,1.37,2012,1.0,216.13,Maize (All variants)
NGA,2012-05-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6800.0,43.0,2012,,206.385,Maize (All variants)
NGA,2012-05-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,196.64,1.24,2012,1.0,196.64,Maize (All variants)
NGA,2012-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,451.69,2.86,2012,1.0,451.69,Rice (All variants)
NGA,2012-05-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7000.0,44.26,2012,,420.0175,Maize (All variants)
NGA,2012-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6500.0,41.1,2012,,388.345,Maize (All variants)
NGA,2012-05-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,8420.0,53.24,2012,,356.6725,Rice (All variants)
NGA,2012-05-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,325.0,2.06,2012,1.0,325.0,Rice (All variants)
NGA,2012-06-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,9500.0,58.19,2012,,312.0242857142857,Rice (All variants)
NGA,2012-06-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6000.0,36.75,2012,,299.04857142857145,Maize (All variants)
NGA,2012-06-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6775.0,41.5,2012,,286.0728571428571,Maize (All variants)
NGA,2012-06-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,8300.0,50.84,2012,,273.09714285714284,Rice (All variants)
NGA,2012-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7250.0,44.71,2012,,260.12142857142857,Maize (All variants)
NGA,2012-07-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,9000.0,55.5,2012,,247.1457142857143,Rice (All variants)
NGA,2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,234.17,1.44,2012,1.0,234.17,Maize (All variants)
NGA,2012-07-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,475.86,2.93,2012,1.0,475.86,Rice (All variants)
NGA,2012-07-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,222.42,1.37,2012,1.0,222.42,Maize (All variants)
NGA,2012-07-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,477.6,2.95,2012,1.0,477.6,Rice (All variants)
NGA,2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,211.96,1.31,2012,1.0,211.96,Maize (All variants)
NGA,2012-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,471.5,2.91,2012,1.0,471.5,Rice (All variants)
NGA,2012-07-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,6900.0,42.55,2012,,412.35,Rice (All variants)
NGA,2012-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7000.0,43.17,2012,,353.2,Maize (All variants)
NGA,2012-07-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,8350.0,51.5,2012,,294.05,Rice (All variants)
NGA,2012-07-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,234.9,1.45,2012,1.0,234.9,Maize (All variants)
NGA,2012-07-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,336.21,2.07,2012,1.0,336.21,Rice (All variants)
NGA,2012-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7560.0,48.31,2012,,304.63666666666666,Maize (All variants)
NGA,2012-08-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,9600.0,61.34,2012,,273.06333333333333,Rice (All variants)
NGA,2012-08-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,241.49,1.54,2012,1.0,241.49,Maize (All variants)
NGA,2012-08-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,561.67,3.59,2012,1.0,561.67,Rice (All variants)
NGA,2012-08-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,223.48,1.43,2012,1.0,223.48,Maize (All variants)
NGA,2012-08-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6500.0,41.53,2012,,356.475,Maize (All variants)
NGA,2012-08-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,489.47,3.13,2012,1.0,489.47,Rice (All variants)
NGA,2012-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,502.74,3.21,2012,1.0,502.74,Rice (All variants)
NGA,2012-08-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7460.0,47.67,2012,,414.3066666666667,Maize (All variants)
NGA,2012-08-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7000.0,44.73,2012,,325.87333333333333,Maize (All variants)
NGA,2012-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,237.44,1.52,2012,1.0,237.44,Maize (All variants)
NGA,2012-08-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,334.41,2.14,2012,1.0,334.41,Rice (All variants)
NGA,2012-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,8125.0,51.61,2012,,296.27333333333337,Maize (All variants)
NGA,2012-09-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,9600.0,60.98,2012,,258.13666666666666,Rice (All variants)
NGA,2012-09-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,220.0,1.4,2012,1.0,220.0,Maize (All variants)
NGA,2012-09-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,220.0,1.4,2012,1.0,220.0,Maize (All variants)
NGA,2012-09-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5200.0,33.03,2012,,215.54000000000002,Maize (All variants)
NGA,2012-09-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,211.08,1.34,2012,1.0,211.08,Maize (All variants)
NGA,2012-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,338.82,2.15,2012,1.0,338.82,Rice (All variants)
NGA,2012-09-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7500.0,47.64,2012,,338.44666666666666,Maize (All variants)
NGA,2012-09-15,Oyo,Ibadan North,Ibadan,1975,7.4,3.92,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,8358.33,53.09,2012,,338.0733333333333,Rice (All variants)
NGA,2012-09-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,337.7,2.15,2012,1.0,337.7,Rice (All variants)
NGA,2012-10-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7080.0,45.05,2012,,253.32999999999998,Maize (All variants)
NGA,2012-10-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,168.96,1.08,2012,1.0,168.96,Maize (All variants)
NGA,2012-10-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,513.48,3.27,2012,1.0,513.48,Rice (All variants)
NGA,2012-10-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,238.85,1.52,2012,1.0,238.85,Maize (All variants)
NGA,2012-10-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5000.0,31.82,2012,,203.7,Maize (All variants)
NGA,2012-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,168.55,1.07,2012,1.0,168.55,Maize (All variants)
NGA,2012-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),1039,13.18,8.23,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,447.72,2.85,2012,1.0,447.72,Rice (All variants)
NGA,2012-10-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,6500.0,41.36,2012,,362.23333333333335,Maize (All variants)
NGA,2012-10-15,Lagos,Kosofe,Lagos,1978,6.61,3.4,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,7700.0,49.0,2012,,276.74666666666667,Rice (All variants)
NGA,2012-10-15,Sokoto,Gada,Illela (CBM),1037,13.64,5.28,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,191.26,1.22,2012,1.0,191.26,Maize (All variants)
NGA,2012-11-15,Borno,Maiduguri,Maiduguri,1979,11.83,13.15,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,7000.0,44.32,2012,,185.18,Maize (All variants)
NGA,2012-11-15,Borno,Mobbar,Damassack (CBM),1040,13.01,12.56,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,179.1,1.13,2012,1.0,179.1,Maize (All variants)
NGA,2012-11-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,224.52,1.42,2012,1.0,224.52,Maize (All variants)
NGA,2012-11-15,Jigawa,Maigatari,Mai Gatari (CBM),1041,12.78,9.44,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,452.9,2.87,2012,1.0,452.9,Rice (All variants)
NGA,2012-11-15,Kano,Dawakin Tofa,Dawanau,1976,12.09,8.43,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,5700.0,36.09,2012,,324.065,Maize (All variants)
NGA,2012-11-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Maize,51,KG,actual,Wholesale,NGN,195.23,1.24,2012,1.0,195.23,Maize (All variants)
NGA,2012-11-15,Katsina,Jibia,Jibia (CBM),1038,13.08,7.24,cereals and tubers,Rice (imported),64,KG,actual,Wholesale,NGN,476.82,3.02,2012,1.0,476.82,Rice (All variants)
